rep_id,k,signal_mode,beta,n_cluster_rows,n_signal_clusters,shbeta_total,shbeta_weighted_within,shbeta_between,hric_ss_between,hric_ss_within,hric_ss_total,hric_manova_F,hric_r2_between,shbeta_abs_diff
13,12,Abundance,0.85,12,12,0.371987230730002,0.366520168226647,0.00546706250335418,1.28061166858859,85.854149996662,87.1347616652506,1.46969026039624,0.0147474330742485,0.0168261837304558
14,12,Abundance,0.85,12,12,0.372959113409973,0.36802111148126,0.00493800192871265,1.15668384722923,86.2057328520926,87.3624166993218,1.31778439450218,0.0132427184488358,0.0148255540669726
15,12,Abundance,0.85,12,12,0.370659407012102,0.364994683560254,0.00566472345184771,1.32691202036064,85.4968185297477,86.8237305501084,1.51660891246883,0.015217006119115,0.011302217090647
16,12,Abundance,0.85,12,12,0.369220336793366,0.364125949930165,0.00509438686320048,1.19331565302508,85.2933252602076,86.4866409132327,1.37926447439029,0.0138569383245265,0.0158700794566422
17,12,Abundance,0.85,12,12,0.370485974698624,0.365223860109663,0.00526211458896129,1.23260440866365,85.5505011359296,86.7831055445933,1.40988342885944,0.0141626905705816,0.00978824606754895
18,12,Abundance,0.85,12,12,0.371032680002668,0.366071049573636,0.00496163042903291,1.16221861717247,85.7489478726192,86.9111664897917,1.33486612724226,0.0134305184178925,0.0137994797328212
19,12,Abundance,0.85,12,12,0.373319179114537,0.367039728851196,0.00627945026334101,1.47090640990889,85.9758525376387,87.4467589475476,1.68382593677912,0.0168585107380805,0.0171105601664031
20,12,Abundance,0.85,12,12,0.368794898455398,0.363344333667337,0.00545056478806006,1.27674722279201,85.1102384734877,86.3869856962798,1.48046608890499,0.0148563222921307,0.0133533695474629
21,12,Abundance,0.85,12,12,0.373688090325995,0.367599597871683,0.00608849245431154,1.42617621004356,86.1069969685057,87.5331731785492,1.62348954183592,0.0162663864190128,0.0183860310818006
22,12,Abundance,0.85,12,12,0.374481891537204,0.369270056973,0.00521183456420334,1.2208267517661,86.4982874312971,87.7191141830632,1.3873833653405,0.0139318138473785,0.0160139116056248
23,12,Abundance,0.85,12,12,0.373145734814816,0.367574469676344,0.00557126513847243,1.30502022626435,86.1011109080953,87.4061311343596,1.4883164590377,0.0149165821477613,0.017754646592542
24,12,Abundance,0.85,12,12,0.376581192123063,0.371079465305494,0.00550172681756938,1.28873148160342,86.9221255385824,88.2108570201858,1.45570085571762,0.0146103691693463,0.0210386023675046
25,12,Abundance,0.85,12,12,0.369526803909501,0.364433728920265,0.00509307498923594,1.19300835800042,85.3654198019886,86.5584281599891,1.36743121754676,0.0137383634903115,0.0168719382801966
26,12,Abundance,0.85,12,12,0.371569367277238,0.365979540402046,0.00558982687519313,1.30936815106295,85.7275126479717,87.0368807990347,1.4993822808773,0.0150544789557751,0.0154401759053284
27,12,Abundance,0.85,12,12,0.368479759525111,0.363302468562791,0.0051772909623192,1.21273521456111,85.1004319381948,86.3131671527559,1.39774412113272,0.0140429649117759,0.0178982280486888
28,12,Abundance,0.85,12,12,0.374129407778027,0.368786069706112,0.00534333807191479,1.25163030053334,86.3849176388272,87.6365479393605,1.42268695285459,0.0142937725241705,0.0170834590683877
29,12,Abundance,0.85,12,12,0.374678262707371,0.369497229617552,0.00518103308981879,1.21361177526228,86.5515006402587,87.765112415521,1.37991687978502,0.0138608528738899,0.0161346293268045
30,12,Abundance,0.85,12,12,0.367427194106447,0.362616692772405,0.00481050133404202,1.12681794589976,84.9397949455382,86.066612891438,1.30025984255653,0.0130860047340909,0.0127356758954872
31,12,Abundance,0.85,12,12,0.374890312965401,0.369509393630096,0.00538091933530516,1.26043338342995,86.5543499540156,87.8147833374455,1.4262909680409,0.0143400563980314,0.00834853945247023
32,12,Abundance,0.85,12,12,0.374095620039152,0.368862019672077,0.00523360036707445,1.22592520109165,86.4027082553756,87.6286334564673,1.39037803488816,0.0139839779408375,0.0119964930384931
33,12,Abundance,0.85,12,12,0.372601032005742,0.36767222638588,0.00492880561986221,1.154529692157,86.1240095639708,87.2785392561278,1.31869850668694,0.0132689996780688,0.0183563004600253
34,12,Abundance,0.85,12,12,0.37018587053498,0.364679402279295,0.00550646825568446,1.28984212209313,85.4229666418215,86.7128087639146,1.48515535581835,0.0148913415078582,0.0168350873304733
35,12,Abundance,0.85,12,12,0.374695836406925,0.36951270015948,0.0051831362474445,1.21410442157732,86.5551244796606,87.7692289012379,1.3785965940876,0.0138599786075796,0.0177699178099225
36,12,Abundance,0.85,12,12,0.37475106941985,0.369729540571657,0.00502152884819328,1.17624929899835,86.6059174533801,87.7821667523784,1.3302825424722,0.0133732396572123,0.0135672212329211
37,12,Abundance,0.85,12,12,0.375639655444503,0.37022154995285,0.00541810549165292,1.26914391595079,86.7211663560995,87.9903102720503,1.43953292353851,0.0144641110038442,0.0219725882475503
38,12,Abundance,0.85,12,12,0.372122204968699,0.366863428071763,0.00525877689693582,1.2318225834419,85.9345556190128,87.1663782024547,1.40978572117556,0.0141648153960898,0.0209051535332314
39,12,Abundance,0.85,12,12,0.370500825058917,0.364955004881365,0.00554582017755186,1.29905996628165,85.4875241455792,86.7865841118608,1.49246107288996,0.0149879652629056,0.0119167772178625
40,12,Abundance,0.85,12,12,0.369557653841001,0.363702917017285,0.00585473682371536,1.37142099406495,85.1942334930844,86.5656544871493,1.58157692778987,0.0158595635090283,0.0160594443584634
41,12,Abundance,0.85,12,12,0.370382260326683,0.36480684803755,0.00557541228913295,1.30599166010547,85.4528196981991,86.7588113583046,1.49762132869909,0.0150162367317393,0.0191247966118434
42,12,Abundance,0.85,12,12,0.371457198674184,0.366551541397678,0.00490565727650586,1.14910739479119,85.8614988881148,87.010606282906,1.3174341303487,0.0132413068801092,0.0124805852175825
43,12,Abundance,0.85,12,12,0.373676937326757,0.368329764852727,0.00534717247403006,1.25252847575776,86.2780322100764,87.5305606858341,1.42151884001357,0.0142860808116818,0.0121454620213518
44,12,Abundance,0.85,12,12,0.370655477669992,0.365236136895912,0.00541934077407974,1.2694332700763,85.5533768659427,86.822810136019,1.46383060418169,0.0146943792945553,0.0199430921327015
45,12,Abundance,0.85,12,12,0.373474202027451,0.368416820966009,0.00505738106144179,1.18464736699238,86.2984243446866,87.4830717116789,1.34461916895758,0.0135213841113065,0.0113615165888845
46,12,Abundance,0.85,12,12,0.366348431657284,0.361101232238698,0.00524719941858664,1.22911066020018,84.5848115442032,85.8139222044034,1.43015709435188,0.0143626658772014,0.0135400030800866
47,12,Abundance,0.85,12,12,0.375098011074865,0.369604605076664,0.00549340599820131,1.28678240230014,86.5766524042588,87.863434806559,1.46486875216321,0.0147121375273157,0.014595531120424
48,12,Abundance,0.85,12,12,0.366297465717848,0.360922760472364,0.00537470524548484,1.25897778713327,84.5430060908467,85.8019838779801,1.45958764705793,0.0146638073029426,0.0166433784099932
49,12,Abundance,0.85,12,12,0.37145589981018,0.366076000038764,0.00537989977141525,1.26019455948868,85.7501074758623,87.0103020353509,1.44057739930163,0.0144714522264497,0.0166614865755151
50,12,Abundance,0.85,12,12,0.3741629353268,0.369063771836106,0.00509916349069325,1.19443453631933,86.4499669386741,87.6444014749934,1.3555411682444,0.0136324921274078,0.0210661015454179
51,12,Abundance,0.85,12,12,0.374221375100738,0.368616715964923,0.00560465913581543,1.31284247864065,86.3452480032681,87.6580904819088,1.49712575947226,0.0150020644876283,0.0131498771000811
52,12,Abundance,0.85,12,12,0.371731075293351,0.366786559009728,0.004944516283623,1.15820977800218,85.916549712233,87.0747594902352,1.32389512842282,0.0133195177798419,0.0118642064516974
53,12,Abundance,0.85,12,12,0.371752417078442,0.365998322977195,0.00575409410124645,1.34784631485226,85.7319123022446,87.0797586170968,1.53762304704155,0.0154340903919974,0.0189478057337293
54,12,Abundance,0.85,12,12,0.37240000474767,0.36761993815175,0.00478006659591966,1.11968887416406,86.111761501558,87.2314503757221,1.27908783159471,0.0128735612595984,0.0170965283149325
55,12,Abundance,0.85,12,12,0.370298266028916,0.365087520220855,0.00521074580806139,1.22057172014377,85.518564707108,86.7391364272518,1.40545293410227,0.0141160792709528,0.011265381700569
56,12,Abundance,0.85,12,12,0.373995136719006,0.368287670264009,0.00570746645499771,1.33692419573833,86.2681719201191,87.6050961158575,1.52436980383758,0.0152923247030603,0.0192932315845337
57,12,Abundance,0.85,12,12,0.369298287728101,0.363455547554911,0.00584274017319068,1.36861088340013,85.1362893558488,86.504900239249,1.58097335577048,0.0158439562876694,0.0145191788172479
58,12,Abundance,0.85,12,12,0.374481307835473,0.369302027793721,0.00517928004175196,1.21320113905526,86.5057763169727,87.718977456028,1.37724816493542,0.0138470315490026,0.0144012832247532
59,12,Abundance,0.85,12,12,0.371906429859218,0.366081341829224,0.00582508802999352,1.36447602294445,85.7513587436482,87.1158347665926,1.56150568113282,0.0156659498627265,0.0129208360604553
60,12,Abundance,0.85,12,12,0.370451691384172,0.36464585666565,0.00580583471852164,1.35996610279724,85.4151088746498,86.775074977447,1.56164922001933,0.0156528526364702,0.019055201350873
61,12,Abundance,0.85,12,12,0.373160539594849,0.366974352764334,0.00618618683051544,1.44906026488022,85.960538759969,87.4095990248492,1.65318054096533,0.0165531422011886,0.018345766630678
62,12,Abundance,0.85,12,12,0.375774058150198,0.370098720752366,0.00567533739783198,1.32939824455671,86.6923946880809,88.0217929326376,1.50873418512113,0.0151386901646756,0.0190913137784051
63,12,Abundance,0.85,12,12,0.379230301749252,0.373151370508524,0.00607893124072855,1.42393657922304,87.4074512464158,88.8313878256389,1.59884631556028,0.0160172987073723,0.0131433992817712
64,12,Abundance,0.85,12,12,0.375851076962721,0.370480227034769,0.0053708499279519,1.25807471265484,86.7817592045074,88.0398339171622,1.42281552690524,0.014302206904619,0.0157030072647805
65,12,Abundance,0.85,12,12,0.373938637408164,0.368377067388893,0.00556157001927147,1.3027492292217,86.2891124162622,87.5918616454839,1.48149855415692,0.0148803010226544,0.0162002629162819
66,12,Abundance,0.85,12,12,0.374529773581626,0.369175774920352,0.00535399866127333,1.25412745053267,86.4762026834667,87.7303301339993,1.42649563504077,0.014323206626989,0.0156022110962365
67,12,Abundance,0.85,12,12,0.373629282274641,0.367810202988643,0.00581907928599825,1.3630685271148,86.1563293787494,87.5193979058642,1.55545518114645,0.0155999048907154,0.0187638854521512
68,12,Abundance,0.85,12,12,0.369732410071375,0.364419122773722,0.00531328729765257,1.2445911689802,85.3619984396604,86.6065896086406,1.43086311388755,0.0143786857276351,0.0159421416592002
69,12,Abundance,0.85,12,12,0.372173867399827,0.367060614771756,0.00511325262807106,1.19773479376386,85.9807448822135,87.1784796759773,1.36219697104698,0.0136963611818297,0.0153188012394004
70,12,Abundance,0.85,12,12,0.372890812759029,0.367671608624336,0.00521920413469307,1.22255300932322,86.1238648587218,87.346417868045,1.39632399432963,0.0140384050758896,0.0154898629436283
71,12,Abundance,0.85,12,12,0.371346869838562,0.365879175289534,0.00546769454902797,1.28075971977045,85.7040029964684,86.9847627162388,1.4681412682306,0.0147392979961926,0.0166600679964138
72,12,Abundance,0.85,12,12,0.372695889903716,0.367825669893039,0.0048702200106768,1.14080652460802,86.1599523660912,87.3007588906993,1.29884902625238,0.0130653442560815,0.0239594455488194
73,12,Abundance,0.85,12,12,0.372794208814971,0.367895646514233,0.00489856230073777,1.14744545865064,86.1763437787692,87.3237892374198,1.30506780656519,0.0131306710830354,0.0125052682531476
74,12,Abundance,0.85,12,12,0.368544597926557,0.36359348603682,0.004951111889737,1.15975474116033,85.16860024115,86.3283549823103,1.33532541040945,0.0134265320687421,0.013148866790415
75,12,Abundance,0.85,12,12,0.370597244536234,0.365354707266099,0.00524253727013474,1.22801859262192,85.58115094014,86.8091695327619,1.41380829020017,0.014192356052277,0.016328261756774
76,12,Abundance,0.85,12,12,0.375332541421365,0.370424310759206,0.00490823066215889,1.14971018791694,86.7686613050585,87.9183714929754,1.30191558729279,0.0130940680139878,0.0182312214850426
77,12,Abundance,0.85,12,12,0.373986633364619,0.368461362135221,0.00552527122939717,1.29424655455131,86.3088577247679,87.6031042793192,1.48278187186127,0.0148399613407463,0.0168876995926123
78,12,Abundance,0.85,12,12,0.370267762006514,0.364822711216311,0.00544505079020273,1.27545561692646,85.4565355093518,86.7319911262782,1.46753586350571,0.0147392093644877,0.0202111903876979
79,12,Abundance,0.85,12,12,0.371234335823063,0.366026058510259,0.00520827731280407,1.21999349667761,85.738409108757,86.9584026054346,1.39896876610122,0.014052045123714,0.0108951658747493
80,12,Abundance,0.85,12,12,0.370807739583741,0.365073647098944,0.00573409248479766,1.3431611107963,85.5153150494009,86.8584761601973,1.546753334391,0.0155033613136702,0.0135373563338669
81,12,Abundance,0.85,12,12,0.370499668417996,0.365893674908048,0.00460599350994848,1.07891377328583,85.7073994055358,86.7863131788216,1.2417918482241,0.0125024614748978,0.00957240280943403
82,12,Abundance,0.85,12,12,0.373575828312547,0.367379972505608,0.00619585580693916,1.4513251382055,86.0555516436459,87.5068767818514,1.66159808571258,0.0166442435363364,0.0203494500063433
83,12,Abundance,0.85,12,12,0.374316941377792,0.369327497593541,0.00498944378425114,1.16873365284532,86.5117423952507,87.680476048096,1.32573444260502,0.0133245921714727,0.0169905864928896
84,12,Abundance,0.85,12,12,0.369182784052879,0.3637707033909,0.00541208066197982,1.26773265219153,85.2101118593859,86.4778445115774,1.45881443147398,0.0146545465362262,0.0144303990245752
85,12,Abundance,0.85,12,12,0.373512108208976,0.368130090398688,0.00538201781028803,1.26069069160593,86.2312602122064,87.4919509038124,1.43346561491381,0.014385160829085,0.0177118621838831
86,12,Abundance,0.85,12,12,0.37483891030851,0.369472960989626,0.00536594931888425,1.25692678775891,86.5458159260115,87.8027427137704,1.42910373405052,0.0143569776813638,0.0154203088037936
87,12,Abundance,0.85,12,12,0.375370876027144,0.370069023537565,0.00530185248957986,1.24191266500535,86.6854383747453,87.9273510397507,1.4050476630929,0.0141202667141525,0.0174413925454877
88,12,Abundance,0.85,12,12,0.368904056004904,0.36350861509856,0.00539544090634438,1.26383493468488,85.1487199647139,86.4125548993988,1.45862246523107,0.0146456401034814,0.0152308689459304
89,12,Abundance,0.85,12,12,0.371060305216533,0.365196379059923,0.00586392615661013,1.37357351508046,85.5440639399143,86.9176374549948,1.57533798018248,0.0158070132652852,0.0153897189840166
90,12,Abundance,0.85,12,12,0.371576529202602,0.366759360445313,0.00481716875728914,1.12837973159445,85.9101786859392,87.0385584175336,1.29065634929985,0.01298491465411,0.0135365803509956
91,12,Abundance,0.85,12,12,0.370579773487279,0.364998722593514,0.005581050893765,1.30731245402028,85.4977646380315,86.8050770920517,1.50265511183044,0.0150753251711201,0.020434518354095
92,12,Abundance,0.85,12,12,0.373077773412769,0.368281618112897,0.00479615529987139,1.12345751262401,86.2667542565515,87.3902117691755,1.27892792031845,0.0128747799432521,0.0116382141084451
93,12,Abundance,0.85,12,12,0.376085843561877,0.370221737139991,0.00586410642188509,1.37361574064756,86.7212102030535,88.094825943701,1.55764153544038,0.0156126956749252,0.0170399957357918
94,12,Abundance,0.85,12,12,0.370388377170751,0.364337369361774,0.00605100780897725,1.41739575908319,85.3428484165496,86.7602441756328,1.62955462285918,0.0163289432732152,0.0143615380443802
95,12,Abundance,0.85,12,12,0.373732780298046,0.368112839788987,0.00561994050905849,1.31642200692939,86.2272194074673,87.5436414143966,1.49458289362489,0.0150088612674827,0.0144453876672145
96,12,Abundance,0.85,12,12,0.373091398274838,0.367919365717593,0.00517203255724423,1.21150347907372,86.1818997951079,87.3934032741816,1.37638008713716,0.0138417658934431,0.017274239444351
97,12,Abundance,0.85,12,12,0.371378955972201,0.365839678086402,0.00553927788579926,1.29752749154727,85.6947511214118,86.992278612959,1.48752643798908,0.014911750507531,0.0115834204395407
98,12,Abundance,0.85,12,12,0.374214682115537,0.368967570379651,0.00524711173588617,1.22909012129299,86.4274325872565,87.6565227085495,1.39459307644094,0.0140022827145465,0.0169936753022634
99,12,Abundance,0.85,12,12,0.368216910850314,0.362395492730505,0.0058214181198096,1.36361637851907,84.8879807666119,86.2515971451309,1.57336997128493,0.015782385925743,0.0202783567261773
100,12,Abundance,0.85,12,12,0.374842557614493,0.369514892254172,0.00532766536032098,1.24795910465198,86.5556379587071,87.803597063359,1.42175567021869,0.0142714805181596,0.0134525820975838
101,12,Abundance,0.85,12,12,0.373036674369082,0.368253178440069,0.00478349592901258,1.12049216550593,86.2600925114457,87.3805846769516,1.27176999198385,0.0127987520761673,0.0163974374102658
102,12,Abundance,0.85,12,12,0.372673680339381,0.367031553992739,0.00564212634664227,1.32161884571984,85.9739376484047,87.2955564941245,1.50777941301381,0.0151235512756159,0.0200900081422121
103,12,Abundance,0.85,12,12,0.374609523720195,0.369032931868903,0.00557659185129175,1.30626796224459,86.4427429455635,87.7490109078081,1.48065522372244,0.0148612558629711,0.0122419241937474
104,12,Abundance,0.85,12,12,0.371078188044533,0.365150895879531,0.00592729216500195,1.3884164494147,85.5334099019371,86.9218263513518,1.59926302835084,0.0160216728289163,0.0133097551657972
105,12,Abundance,0.85,12,12,0.375120269018092,0.369491627968979,0.0056286410491123,1.31846003248867,86.5501885029781,87.8686485354668,1.49761004793013,0.0150227742301743,0.016439944176845
106,12,Abundance,0.85,12,12,0.371165999994728,0.365912350608915,0.00525364938581262,1.23062150872012,85.7117740254409,86.942395534161,1.40826154202652,0.0141546060805929,0.0222387364719936
107,12,Abundance,0.85,12,12,0.375006465911969,0.369050791344023,0.00595567456794581,1.39506477954996,86.4469263717122,87.8419911512622,1.5855203425522,0.015889417148196,0.0167182828688224
108,12,Abundance,0.85,12,12,0.374116319608489,0.369489149718493,0.004627169889996,1.08387415546011,86.5496079944349,87.633482149895,1.223338086397,0.0123187842026324,0.011947690217124
109,12,Abundance,0.85,12,12,0.368236188011853,0.362889842072773,0.00534634593908067,1.25233486716082,85.0037777847873,86.2561126519482,1.44745512405315,0.0145487619222992,0.0160735220098501
110,12,Abundance,0.85,12,12,0.373209705727406,0.368261947611108,0.00494775811629826,1.15896914900791,86.2621466132142,87.4211157622221,1.32080101415078,0.0132854431970799,0.0165081294689152
111,12,Abundance,0.85,12,12,0.373538817372711,0.367789123960302,0.00574969341240875,1.34681549190632,86.1513918003626,87.4982072922689,1.54392708401293,0.015462246043362,0.0222680631792615
112,12,Abundance,0.85,12,12,0.37316815784794,0.367303376658163,0.00586478118977692,1.37377379913606,86.0376097349988,87.4113835341349,1.56318039477559,0.0156937220562627,0.0186105627973012
113,12,Abundance,0.85,12,12,0.376557266807295,0.370390411289703,0.00616685551759187,1.44453207357386,86.760720650241,88.2052527238149,1.63108669521619,0.0163532093423273,0.0160496845681614
114,12,Abundance,0.85,12,12,0.374481885916186,0.369381864051531,0.00510002186465523,1.19463560292705,86.5244772634618,87.7191128663888,1.35386961936021,0.013615802339774,0.0157472639741309
115,12,Abundance,0.85,12,12,0.373100751677727,0.367796491473029,0.00530426020469799,1.24247665125445,86.1531175759066,87.3955942271611,1.41226323072871,0.0141885468356773,0.0150314465319446
116,12,Abundance,0.85,12,12,0.370217452589237,0.364928994597536,0.00528845799170138,1.23877512079994,85.4814314636398,86.7202065844398,1.42463756159563,0.0143041779557449,0.0139623862531863
117,12,Abundance,0.85,12,12,0.369543474662815,0.363540603765699,0.00600287089711618,1.40612010767418,85.1562130307573,86.5623331384315,1.62122205486008,0.0162566342045966,0.0191912826669613
118,12,Abundance,0.85,12,12,0.371033346040153,0.366148966789227,0.00488437925092637,1.14412320303832,85.7671993002203,86.9113225032586,1.31135865597891,0.0131899027745122,0.0132275722691596
119,12,Abundance,0.85,12,12,0.371349232713459,0.366536716045048,0.00481251666841115,1.12729002038357,85.8580261786739,86.9853161990575,1.28776208180877,0.0129606747272098,0.017280707637828
120,12,Abundance,0.85,12,12,0.371928964733325,0.366291423788972,0.00563754094435369,1.32054475526042,85.8005686088816,87.121113364142,1.5168353975291,0.015209054465688,0.0167408020608281
121,12,Abundance,0.85,12,12,0.372133308332813,0.366807147414816,0.00532616091799677,1.24760670217003,85.9213723664055,87.1689790685756,1.42587591633461,0.0143080250157832,0.0146778826241848
122,12,Abundance,0.85,12,12,0.374219738389938,0.368836928477537,0.00538280991240151,1.26087623461163,86.3968308620795,87.6577070966911,1.43175144327116,0.0143881301214709,0.0157864450881913
123,12,Abundance,0.85,12,12,0.372808329503587,0.367010085283495,0.00579824422009124,1.35818809479855,85.968908790668,87.3270968854665,1.5537385770579,0.0155850010708227,0.0132950735316301
124,12,Abundance,0.85,12,12,0.376157116913326,0.370473039073806,0.00568407783951943,1.33144561672534,86.7800754873967,88.111521104122,1.50818543608304,0.0151433570985558,0.0148005954561095
125,12,Abundance,0.85,12,12,0.373672254735546,0.367860783751526,0.00581147098401966,1.36128634879033,86.1681774809276,87.5294638297179,1.55162129519118,0.015558634121069,0.0143412920358678
1,12,Abundance,0.9,12,12,0.373767593935255,0.367981933215966,0.00578566071928975,1.3552405195791,86.1965556854403,87.5517962050194,1.54555554084929,0.0155068464347354,0.0161439957530119
2,12,Abundance,0.9,12,12,0.371825000988197,0.365982600745592,0.00584240024260506,1.36853125762776,85.7282295067334,87.0967607643612,1.56380173222862,0.0156840989631486,0.0191647391293542
3,12,Abundance,0.9,12,12,0.374636270911241,0.369076749080176,0.00555952183106538,1.30226945901337,86.453006744817,87.7552762038303,1.48294464534492,0.0148792006301974,0.00815247629696798
4,12,Abundance,0.9,12,12,0.37234335311355,0.367323737687976,0.00501961542557354,1.17580109645223,86.042379128498,87.2181802249502,1.35366897116847,0.0136036853381162,0.0144915574008794
5,12,Abundance,0.9,12,12,0.369964572488665,0.364293108560968,0.00567146392769725,1.32849091798976,85.33248071032,86.6609716283097,1.5265936785105,0.0153133913542546,0.0154194648058028
6,12,Abundance,0.9,12,12,0.367999366751027,0.362858879655751,0.00514048709527534,1.20411422997264,84.9965251088757,86.2006393388484,1.39306491133731,0.0139855418985823,0.0122813367513877
7,12,Abundance,0.9,12,12,0.377402176347392,0.371436166757288,0.0059660095901045,1.39748566827466,87.0056797399639,88.4031654082385,1.57286426704124,0.0157873378365317,0.0148962313965223
8,12,Abundance,0.9,12,12,0.370804852973735,0.365520401328874,0.005284451644861,1.23783666902458,85.6199633279762,86.8577999970008,1.41967183906364,0.014265657520249,0.0166200249267151
9,12,Abundance,0.9,12,12,0.372020719375801,0.366322958045199,0.00569776133060178,1.3346508550661,85.8079552331355,87.1426060882017,1.5311524903767,0.0153578688265935,0.012850519576222
10,12,Abundance,0.9,12,12,0.373609147476861,0.367980102978484,0.00562904449837704,1.31855453695717,86.1961269682868,87.514681505244,1.50282236804775,0.0150848969231279,0.0181284724022777
11,12,Abundance,0.9,12,12,0.375214969439239,0.369050921055159,0.00616404838408021,1.44387452705264,86.4469567554135,87.8908312824661,1.64233707750975,0.0164555410926577,0.0148453726631582
12,12,Abundance,0.9,12,12,0.373454662646292,0.367584409643662,0.00587025300262947,1.37505552353248,86.1034392586722,87.4784947822047,1.56726205128559,0.0157188216555072,0.0158441415971673
13,12,Abundance,0.9,12,12,0.370292332108977,0.364738865272325,0.00555346683665209,1.30085112942703,85.4368953288772,86.7377464583042,1.49974307599705,0.0150456899117511,0.0146310770047213
14,12,Abundance,0.9,12,12,0.375464298529524,0.369621880396794,0.00584241813272971,1.36853544823329,86.5806989972004,87.9492344454337,1.55348016798887,0.0155777703086388,0.0110884434574596
15,12,Abundance,0.9,12,12,0.374575313802204,0.368404591925875,0.00617072187632876,1.44543773435793,86.2955597987844,87.7409975331423,1.644469054536,0.016456676795782,0.0198208225540665
16,12,Abundance,0.9,12,12,0.3730477244547,0.367591896240256,0.00545582821444426,1.27798013447726,86.1051929285727,87.3831730630499,1.45923146394055,0.0146515321572662,0.0156257973069423
17,12,Abundance,0.9,12,12,0.371393900421788,0.36631973473087,0.00507416569091795,1.18857901993158,85.8072001998907,86.9957792198222,1.36222845637731,0.0136941103985254,0.0102983947730472
18,12,Abundance,0.9,12,12,0.371332490127966,0.366115876558752,0.00521661356921415,1.22194619197322,85.7594482025812,86.9813943945544,1.39859918087198,0.0140627709827069,0.0194135052350645
19,12,Abundance,0.9,12,12,0.373015107499253,0.368559238234122,0.00445586926513085,1.04374847939472,86.33178434656,87.3755328259548,1.1880633453459,0.0119503431442659,0.014222621211732
20,12,Abundance,0.9,12,12,0.372740064907313,0.366833398729228,0.00590666617808483,1.38358499202674,85.9275215076547,87.3111064996815,1.58626248941386,0.0159029501475702,0.00866271226323213
21,12,Abundance,0.9,12,12,0.37276215979361,0.367023219397951,0.00573894039565883,1.34429669159737,85.9719853423296,87.3162820339269,1.53261422065266,0.0153582920695895,0.0177583564593334
22,12,Abundance,0.9,12,12,0.373517728595695,0.367277482438226,0.00624024615746878,1.46172319032693,86.0315442400132,87.4932674303402,1.66853690591676,0.0167174061243373,0.0177891313422788
23,12,Abundance,0.9,12,12,0.372858450317848,0.367072852860659,0.00578559745718873,1.35522570098415,85.9836115477109,87.3388372486951,1.54401334297481,0.0154848627192536,0.0131853736535628
24,12,Abundance,0.9,12,12,0.371419681590797,0.366551789031613,0.00486789255918324,1.14026133941234,85.8615568942025,87.0018182336149,1.30253185290172,0.0131071112871005,0.0171629912456018
25,12,Abundance,0.9,12,12,0.373458865545454,0.367878382575508,0.00558048296994595,1.30717942282316,86.1722998518224,87.4794792746456,1.48676077777129,0.014936972072452,0.0213835412942132
26,12,Abundance,0.9,12,12,0.369077113338155,0.363645691563477,0.00543142177467785,1.27226313900951,85.1808289300594,86.4530920690689,1.46805886729179,0.0147256095391392,0.0136308510387371
27,12,Abundance,0.9,12,12,0.372835197770539,0.367253130836308,0.00558206693423048,1.30755045263015,86.0258400898327,87.3333905424628,1.48954224186427,0.0149577533254476,0.0134228776095126
28,12,Abundance,0.9,12,12,0.374072738439871,0.368331503285787,0.00574123515408436,1.34483421872725,86.2784394228456,87.6232736415729,1.52937221234208,0.0153428233840692,0.0167088841634378
29,12,Abundance,0.9,12,12,0.374003465308482,0.368837172065267,0.00516629324321553,1.21015909486183,86.3968879203789,87.6070470152407,1.37427725158697,0.0138072454521312,0.0124389167847804
30,12,Abundance,0.9,12,12,0.370345902939761,0.364785694369475,0.00556020857028599,1.30243032168114,85.4478646361061,86.7502949577873,1.50121764873969,0.0150476065252445,0.018230643927027
31,12,Abundance,0.9,12,12,0.370068569941087,0.365478712962028,0.00458985697905936,1.07513393178329,85.6101981919467,86.68533212373,1.23466846940446,0.0124277394696913,0.017169371335586
32,12,Abundance,0.9,12,12,0.372500302926116,0.366746842278325,0.00575346064779082,1.34769793390981,85.9072464145951,87.2549443485049,1.53752809706706,0.015426882110704,0.0184862798240557
33,12,Abundance,0.9,12,12,0.37698708391725,0.371475490758233,0.00551159315901739,1.29104258596282,87.01489104392,88.3059336298828,1.45128670177765,0.0145741472098115,0.0203806717290786
34,12,Abundance,0.9,12,12,0.373126401881336,0.368115164494284,0.00501123738705266,1.17383861406189,86.2277639493902,87.4016025634521,1.33745690931247,0.0134454628912965,0.0168529674701079
35,12,Abundance,0.9,12,12,0.376925784491678,0.370930180861951,0.00599560362972676,1.40441781372529,86.8871569608092,88.2915747745345,1.58596983744414,0.0159080445530057,0.0207034112794673
36,12,Abundance,0.9,12,12,0.370774680974034,0.365520087525066,0.00525459344896737,1.23084264727325,85.6198898221736,86.8507324694468,1.41885583355625,0.0142422347460208,0.0125891847388109
37,12,Abundance,0.9,12,12,0.370633578683746,0.364995087682442,0.00563849100130415,1.32076729780787,85.4969131918424,86.8176804896503,1.51476695084159,0.0151972888843774,0.0169427657977648
38,12,Abundance,0.9,12,12,0.372596584337595,0.367280707439337,0.00531587689825827,1.24519776031706,86.0322996683718,87.2774974286889,1.42082706756443,0.01423837872834,0.0192618958341488
