"Taxon","AHC","CLR_pc0.01","CLR_pc0.5","CLR_pc1","DESeq2","LEfSe"
"JN233109.1.1434",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN233132.1.1477",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN233133.1.1417",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN233527.1.1440",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN233626.1.1420",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN427672.1.1392",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN428253.1.1347",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN430216.1.1259",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN430435.1.1385",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN430440.1.1428",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN440459.1.1425",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN457994.1.1390",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"JN459589.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN483548.1.1364",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN523299.1.1385",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN529086.1.1273",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN535069.1.1369",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN547438.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN547476.1.1428",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"JN563796.1.901",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN591805.1.1459",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN591809.1.1446",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN591868.1.1483",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN591869.1.1500",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN591874.1.1503",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN591877.1.1479",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN591884.1.1486",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN591915.1.1461",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN591986.1.1424",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN592010.1.1444",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"JN594639.1.1424",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN596636.1.1396",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN596675.1.1382",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN606971.1.1365",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN625572.1.1406",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN625651.1.1326",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN625682.1.1376",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN625710.1.1348",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN672654.1.1484",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN680740.1.1801",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN680741.1.1801",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN683985.1.1502",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"JN717172.1.1453",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN791399.1.1378",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN811202.1.1706",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"JN811206.1.1718",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN832726.1.1705",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN832825.1.1702",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN832826.1.1689",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"JN832827.1.1714",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN832831.1.1719",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN832835.1.1706",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN832930.1.1413",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"JN832933.1.1399",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN832934.1.1425",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN832936.1.1411",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN832937.1.1407",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN832941.1.1347",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN833081.1.1440",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN833084.1.1427",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN833086.1.1361",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN833331.1.1017",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"JN837486.1.1427",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN860348.1.1461",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN860366.1.1501",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN860371.1.1464",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN868910.1.1478",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN874005.1.1488",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN874014.1.1494",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN874222.1.1511",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN874316.1.1443",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN874344.1.1467",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN874348.1.1526",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN874356.1.1254",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN881604.1.1489",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN934689.1.1639",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN974455.1.1636",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"JN976032.1.1403",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN976461.1.1448",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"JN977150.1.1548",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"JN977184.1.1526",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN977196.1.1552",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN977229.1.1493",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN977301.1.1476",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN985930.1.1439",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN985934.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN985986.1.1465",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN986003.1.1444",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986027.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986052.1.1466",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986111.1.1485",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986119.1.1466",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986126.1.1497",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986134.1.1461",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN986145.1.1474",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN986153.1.1516",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN986160.1.1465",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986232.1.1444",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986249.1.1425",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JN986261.1.1445",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986291.1.1551",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JN986359.1.1485",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986376.1.1448",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN986416.1.1450",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN986428.1.1438",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986478.1.1488",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN986494.1.1487",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986495.1.1452",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986498.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986504.1.1507",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN986506.1.1446",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JN986512.1.1449",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JN986514.1.1487",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JNCK01000001.1085127.1086664",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JOTB01000002.66971.68440",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JPOL01000002.1056712.1058218",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JPUP01000073.42302.43784",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ062667.1.1511",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ062702.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ062717.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ062718.1.1486",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ062789.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ062856.1.1462",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ062860.1.1445",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ181836.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ181848.1.912",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ181858.1.901",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ181886.1.902",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ181887.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ181913.1.917",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ181942.1.913",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ181962.1.911",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ194817.1.1304",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"JQ194818.1.1348",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ194830.1.1358",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"JQ194884.1.1309",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ195213.1.1291",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ195641.1.1327",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ195654.1.1359",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ195750.1.1303",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"JQ195775.1.1352",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ195782.1.1320",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ195811.1.1320",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ195820.1.1306",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ196009.1.1364",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ196251.1.1376",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ196373.1.1381",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ196427.1.1321",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ196429.1.1318",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ196539.1.1377",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ196749.1.1360",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ196780.1.1352",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ196866.1.1318",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ197822.1.1301",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ197847.1.1302",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ197883.1.1353",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ198300.1.1289",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ198412.1.1324",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ198482.1.1333",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ198562.1.1305",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ198603.1.1304",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ199426.1.1351",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ199439.1.1350",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ199440.1.1360",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ200113.1.1352",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ208616.1.1449",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ211666.1.1283",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ214458.1.1354",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ220569.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ220570.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ220648.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ220653.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ220882.1.916",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ220924.1.916",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ221004.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221038.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221072.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221090.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221124.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221308.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221323.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221386.1.913",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221475.1.913",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ221713.1.913",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221892.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221900.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ221919.1.916",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221930.1.913",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ221992.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ222041.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ222210.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ222238.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ222277.1.915",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ222279.1.913",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ222285.1.913",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ222379.1.911",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ222402.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ222467.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ222470.1.914",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ222516.1.905",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ222627.1.1637",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ222648.1.1336",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ222650.1.1623",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ222667.1.1344",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ222785.1.1347",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ222947.1.1614",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ222988.1.1609",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ223005.1.1649",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ223050.1.1626",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ223131.1.1652",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"JQ223211.1.1636",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ224996.1.1347",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"JQ225124.1.1348",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"JQ225258.1.1347",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ225306.1.1339",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ226349.1.1312",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ226401.1.1306",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ226459.1.1612",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ226471.1.1301",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"JQ226502.1.1602",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ226512.1.1599",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ226588.1.1611",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ226602.1.1297",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ226616.1.1299",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ226627.1.1609",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ226631.1.1609",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ226757.1.1346",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ226764.1.1625",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ227077.1.1367",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ227337.1.1307",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ227464.1.1308",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ227606.1.1308",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ227632.1.1309",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ269258.1.1521",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ269294.1.1489",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ271761.1.1955",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ271763.1.1976",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ287040.1.1457",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ287452.1.1501",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ347328.1.1490",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ347414.1.1492",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ347443.1.1350",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ347444.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ347465.1.1300",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ420125.1.1769",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"JQ427076.1.1475",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ427593.1.1490",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ515012.1.1495",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ515016.1.1443",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ515027.1.1444",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ515088.1.1491",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ515093.1.1431",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ515115.1.1490",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"JQ515118.1.1447",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ515133.1.1481",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ515449.1.1505",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ515454.1.1494",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ515634.1.1504",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ515645.1.1504",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ516340.1.1414",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ516656.1.1462",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ516687.1.1456",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ516690.1.1461",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ516700.1.1506",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ516703.1.1464",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ516715.1.1456",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ516716.1.1503",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ579681.1.1497",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ579693.1.1456",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ579830.1.1481",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"JQ580130.1.1504",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ580336.1.1496",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ586274.1.1514",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ611080.1.910",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612197.1.1482",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612207.1.1482",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612212.1.1485",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612229.1.1484",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612260.1.1498",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ612281.1.1518",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612283.1.1522",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ612292.1.1520",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612349.1.1462",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ612369.1.1487",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612370.1.1516",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ612375.1.1500",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678338.1.1425",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678339.1.1491",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"JQ678346.1.1338",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ678356.1.1516",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678376.1.1527",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678388.1.1461",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678417.1.1486",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678431.1.1528",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678434.1.1542",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678442.1.1571",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678445.1.1523",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678447.1.1507",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678450.1.1514",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678457.1.1524",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678459.1.1487",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678468.1.1495",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678471.1.1492",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678472.1.1522",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678487.1.1474",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678491.1.1486",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ678498.1.1506",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"JQ678501.1.1494",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678506.1.1414",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ678566.1.1505",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ678583.1.1495",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ692034.1.1638",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"JQ712061.1.1488",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"JQ712062.1.1490",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ716266.1.1485",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ716273.1.1493",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ731971.1.1397",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ732001.1.1424",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ753144.1.1496",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ753157.1.1489",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"JQ753180.1.1488",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ753183.1.1445",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ753197.1.1445",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ753203.1.1485",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"JQ753214.1.1530",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JQ753222.1.1466",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ781903.1.1808",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"JQ781904.1.1813",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ781934.1.1805",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ781935.1.1793",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ781940.1.1785",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ781958.1.1803",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JQ781971.1.1807",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JQ781972.1.1807",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"JQ781985.1.1807",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
