"rep_id","transformation","power","fdr","TP","FP","FN","rejections","alpha","beta0","beta","q"
94,"CLR",0.04,0.5,1,1,24,2,1,1,1,0.2
94,"ILR",0.04,0.5,1,1,24,2,1,1,1,0.2
95,"AHC",0,1,0,1,25,1,1,1,1,0.2
95,"ALR",0,NA,0,0,25,0,1,1,1,0.2
95,"CLR",0,1,0,1,25,1,1,1,1,0.2
95,"ILR",0,1,0,4,25,4,1,1,1,0.2
96,"AHC",0.04,0.666666666666667,1,2,24,3,1,1,1,0.2
96,"ALR",0,NA,0,0,25,0,1,1,1,0.2
96,"CLR",0.04,0.666666666666667,1,2,24,3,1,1,1,0.2
96,"ILR",0,1,0,4,25,4,1,1,1,0.2
97,"AHC",0,NA,0,0,25,0,1,1,1,0.2
97,"ALR",0,NA,0,0,25,0,1,1,1,0.2
97,"CLR",0,1,0,1,25,1,1,1,1,0.2
97,"ILR",0,1,0,3,25,3,1,1,1,0.2
98,"AHC",0.04,0,1,0,24,1,1,1,1,0.2
98,"ALR",0,NA,0,0,25,0,1,1,1,0.2
98,"CLR",0,NA,0,0,25,0,1,1,1,0.2
98,"ILR",0,1,0,3,25,3,1,1,1,0.2
99,"AHC",0.08,0.6,2,3,23,5,1,1,1,0.2
99,"ALR",0,1,0,1,25,1,1,1,1,0.2
99,"CLR",0.08,0.5,2,2,23,4,1,1,1,0.2
99,"ILR",0,1,0,5,25,5,1,1,1,0.2
100,"AHC",0.04,0.666666666666667,1,2,24,3,1,1,1,0.2
100,"ALR",0.08,0,2,0,23,2,1,1,1,0.2
100,"CLR",0.04,0.5,1,1,24,2,1,1,1,0.2
100,"ILR",0,1,0,2,25,2,1,1,1,0.2
1,"AHC",0,NA,0,0,25,0,1,1,1,0.4
1,"ALR",0,NA,0,0,25,0,1,1,1,0.4
1,"CLR",0,NA,0,0,25,0,1,1,1,0.4
1,"ILR",0,1,0,1,25,1,1,1,1,0.4
2,"AHC",0,NA,0,0,25,0,1,1,1,0.4
2,"ALR",0,NA,0,0,25,0,1,1,1,0.4
2,"CLR",0,NA,0,0,25,0,1,1,1,0.4
2,"ILR",0,NA,0,0,25,0,1,1,1,0.4
3,"AHC",0,1,0,2,25,2,1,1,1,0.4
3,"ALR",0,NA,0,0,25,0,1,1,1,0.4
3,"CLR",0,1,0,2,25,2,1,1,1,0.4
3,"ILR",0,1,0,2,25,2,1,1,1,0.4
4,"AHC",0,NA,0,0,25,0,1,1,1,0.4
4,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
4,"CLR",0,1,0,1,25,1,1,1,1,0.4
4,"ILR",0,1,0,1,25,1,1,1,1,0.4
5,"AHC",0,NA,0,0,25,0,1,1,1,0.4
5,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
5,"CLR",0,NA,0,0,25,0,1,1,1,0.4
5,"ILR",0,1,0,1,25,1,1,1,1,0.4
6,"AHC",0,NA,0,0,25,0,1,1,1,0.4
6,"ALR",0,NA,0,0,25,0,1,1,1,0.4
6,"CLR",0,NA,0,0,25,0,1,1,1,0.4
6,"ILR",0.04,0,1,0,24,1,1,1,1,0.4
7,"AHC",0,1,0,1,25,1,1,1,1,0.4
7,"ALR",0,NA,0,0,25,0,1,1,1,0.4
7,"CLR",0,NA,0,0,25,0,1,1,1,0.4
7,"ILR",0,NA,0,0,25,0,1,1,1,0.4
8,"AHC",0,NA,0,0,25,0,1,1,1,0.4
8,"ALR",0,NA,0,0,25,0,1,1,1,0.4
8,"CLR",0,1,0,1,25,1,1,1,1,0.4
8,"ILR",0,1,0,1,25,1,1,1,1,0.4
9,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
9,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
9,"CLR",0.04,0,1,0,24,1,1,1,1,0.4
9,"ILR",0,NA,0,0,25,0,1,1,1,0.4
10,"AHC",0.04,0.666666666666667,1,2,24,3,1,1,1,0.4
10,"ALR",0,NA,0,0,25,0,1,1,1,0.4
10,"CLR",0.04,0.666666666666667,1,2,24,3,1,1,1,0.4
10,"ILR",0,1,0,3,25,3,1,1,1,0.4
11,"AHC",0,NA,0,0,25,0,1,1,1,0.4
11,"ALR",0,NA,0,0,25,0,1,1,1,0.4
11,"CLR",0,NA,0,0,25,0,1,1,1,0.4
11,"ILR",0,1,0,2,25,2,1,1,1,0.4
12,"AHC",0.04,0.5,1,1,24,2,1,1,1,0.4
12,"ALR",0,NA,0,0,25,0,1,1,1,0.4
12,"CLR",0,1,0,1,25,1,1,1,1,0.4
12,"ILR",0,1,0,2,25,2,1,1,1,0.4
13,"AHC",0,NA,0,0,25,0,1,1,1,0.4
13,"ALR",0,NA,0,0,25,0,1,1,1,0.4
13,"CLR",0,NA,0,0,25,0,1,1,1,0.4
13,"ILR",0,1,0,3,25,3,1,1,1,0.4
14,"AHC",0,NA,0,0,25,0,1,1,1,0.4
14,"ALR",0,NA,0,0,25,0,1,1,1,0.4
14,"CLR",0,NA,0,0,25,0,1,1,1,0.4
14,"ILR",0,1,0,1,25,1,1,1,1,0.4
15,"AHC",0,NA,0,0,25,0,1,1,1,0.4
15,"ALR",0,NA,0,0,25,0,1,1,1,0.4
15,"CLR",0,1,0,1,25,1,1,1,1,0.4
15,"ILR",0,1,0,1,25,1,1,1,1,0.4
16,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
16,"ALR",0.08,0,2,0,23,2,1,1,1,0.4
16,"CLR",0.04,0,1,0,24,1,1,1,1,0.4
16,"ILR",0,1,0,1,25,1,1,1,1,0.4
17,"AHC",0,1,0,1,25,1,1,1,1,0.4
17,"ALR",0,NA,0,0,25,0,1,1,1,0.4
17,"CLR",0,NA,0,0,25,0,1,1,1,0.4
17,"ILR",0,1,0,1,25,1,1,1,1,0.4
18,"AHC",0,NA,0,0,25,0,1,1,1,0.4
18,"ALR",0,NA,0,0,25,0,1,1,1,0.4
18,"CLR",0,NA,0,0,25,0,1,1,1,0.4
18,"ILR",0,NA,0,0,25,0,1,1,1,0.4
19,"AHC",0,1,0,1,25,1,1,1,1,0.4
19,"ALR",0,NA,0,0,25,0,1,1,1,0.4
19,"CLR",0,1,0,1,25,1,1,1,1,0.4
19,"ILR",0,1,0,1,25,1,1,1,1,0.4
20,"AHC",0,NA,0,0,25,0,1,1,1,0.4
20,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
20,"CLR",0,NA,0,0,25,0,1,1,1,0.4
20,"ILR",0,1,0,1,25,1,1,1,1,0.4
21,"AHC",0.04,0.5,1,1,24,2,1,1,1,0.4
21,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
21,"CLR",0.04,0.5,1,1,24,2,1,1,1,0.4
21,"ILR",0,1,0,1,25,1,1,1,1,0.4
22,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
22,"ALR",0,NA,0,0,25,0,1,1,1,0.4
22,"CLR",0.08,0,2,0,23,2,1,1,1,0.4
22,"ILR",0,NA,0,0,25,0,1,1,1,0.4
23,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
23,"ALR",0,NA,0,0,25,0,1,1,1,0.4
23,"CLR",0.04,0,1,0,24,1,1,1,1,0.4
23,"ILR",0,NA,0,0,25,0,1,1,1,0.4
24,"AHC",0,1,0,1,25,1,1,1,1,0.4
24,"ALR",0,NA,0,0,25,0,1,1,1,0.4
24,"CLR",0,NA,0,0,25,0,1,1,1,0.4
24,"ILR",0,1,0,1,25,1,1,1,1,0.4
25,"AHC",0,NA,0,0,25,0,1,1,1,0.4
25,"ALR",0,NA,0,0,25,0,1,1,1,0.4
25,"CLR",0,NA,0,0,25,0,1,1,1,0.4
25,"ILR",0,NA,0,0,25,0,1,1,1,0.4
26,"AHC",0.04,0.5,1,1,24,2,1,1,1,0.4
26,"ALR",0,NA,0,0,25,0,1,1,1,0.4
26,"CLR",0,1,0,1,25,1,1,1,1,0.4
26,"ILR",0,1,0,1,25,1,1,1,1,0.4
27,"AHC",0,NA,0,0,25,0,1,1,1,0.4
27,"ALR",0,NA,0,0,25,0,1,1,1,0.4
27,"CLR",0,1,0,1,25,1,1,1,1,0.4
27,"ILR",0,1,0,2,25,2,1,1,1,0.4
28,"AHC",0,NA,0,0,25,0,1,1,1,0.4
28,"ALR",0,NA,0,0,25,0,1,1,1,0.4
28,"CLR",0,NA,0,0,25,0,1,1,1,0.4
28,"ILR",0.04,0,1,0,24,1,1,1,1,0.4
29,"AHC",0,NA,0,0,25,0,1,1,1,0.4
29,"ALR",0,NA,0,0,25,0,1,1,1,0.4
29,"CLR",0,NA,0,0,25,0,1,1,1,0.4
29,"ILR",0,1,0,1,25,1,1,1,1,0.4
30,"AHC",0,NA,0,0,25,0,1,1,1,0.4
30,"ALR",0,NA,0,0,25,0,1,1,1,0.4
30,"CLR",0,1,0,1,25,1,1,1,1,0.4
30,"ILR",0,1,0,1,25,1,1,1,1,0.4
31,"AHC",0,NA,0,0,25,0,1,1,1,0.4
31,"ALR",0,NA,0,0,25,0,1,1,1,0.4
31,"CLR",0,NA,0,0,25,0,1,1,1,0.4
31,"ILR",0,1,0,1,25,1,1,1,1,0.4
32,"AHC",0,1,0,1,25,1,1,1,1,0.4
32,"ALR",0,NA,0,0,25,0,1,1,1,0.4
32,"CLR",0,NA,0,0,25,0,1,1,1,0.4
32,"ILR",0,NA,0,0,25,0,1,1,1,0.4
33,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
33,"ALR",0.08,0,2,0,23,2,1,1,1,0.4
33,"CLR",0,NA,0,0,25,0,1,1,1,0.4
33,"ILR",0,NA,0,0,25,0,1,1,1,0.4
34,"AHC",0,NA,0,0,25,0,1,1,1,0.4
34,"ALR",0,NA,0,0,25,0,1,1,1,0.4
34,"CLR",0,NA,0,0,25,0,1,1,1,0.4
34,"ILR",0,1,0,2,25,2,1,1,1,0.4
35,"AHC",0,NA,0,0,25,0,1,1,1,0.4
35,"ALR",0,NA,0,0,25,0,1,1,1,0.4
35,"CLR",0,NA,0,0,25,0,1,1,1,0.4
35,"ILR",0.04,0,1,0,24,1,1,1,1,0.4
36,"AHC",0.04,0.5,1,1,24,2,1,1,1,0.4
36,"ALR",0.2,0,5,0,20,5,1,1,1,0.4
36,"CLR",0,1,0,1,25,1,1,1,1,0.4
36,"ILR",0,1,0,2,25,2,1,1,1,0.4
37,"AHC",0,NA,0,0,25,0,1,1,1,0.4
37,"ALR",0,NA,0,0,25,0,1,1,1,0.4
37,"CLR",0,NA,0,0,25,0,1,1,1,0.4
37,"ILR",0,NA,0,0,25,0,1,1,1,0.4
38,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
38,"ALR",0,NA,0,0,25,0,1,1,1,0.4
38,"CLR",0,NA,0,0,25,0,1,1,1,0.4
38,"ILR",0,NA,0,0,25,0,1,1,1,0.4
39,"AHC",0,NA,0,0,25,0,1,1,1,0.4
39,"ALR",0,NA,0,0,25,0,1,1,1,0.4
39,"CLR",0,1,0,1,25,1,1,1,1,0.4
39,"ILR",0,1,0,1,25,1,1,1,1,0.4
40,"AHC",0,NA,0,0,25,0,1,1,1,0.4
40,"ALR",0,NA,0,0,25,0,1,1,1,0.4
40,"CLR",0,NA,0,0,25,0,1,1,1,0.4
40,"ILR",0,NA,0,0,25,0,1,1,1,0.4
41,"AHC",0,1,0,1,25,1,1,1,1,0.4
41,"ALR",0,NA,0,0,25,0,1,1,1,0.4
41,"CLR",0,NA,0,0,25,0,1,1,1,0.4
41,"ILR",0,1,0,1,25,1,1,1,1,0.4
42,"AHC",0,NA,0,0,25,0,1,1,1,0.4
42,"ALR",0,NA,0,0,25,0,1,1,1,0.4
42,"CLR",0,NA,0,0,25,0,1,1,1,0.4
42,"ILR",0,1,0,1,25,1,1,1,1,0.4
43,"AHC",0,1,0,1,25,1,1,1,1,0.4
43,"ALR",0,NA,0,0,25,0,1,1,1,0.4
43,"CLR",0,1,0,1,25,1,1,1,1,0.4
43,"ILR",0,1,0,2,25,2,1,1,1,0.4
44,"AHC",0,NA,0,0,25,0,1,1,1,0.4
44,"ALR",0,NA,0,0,25,0,1,1,1,0.4
44,"CLR",0,NA,0,0,25,0,1,1,1,0.4
44,"ILR",0,NA,0,0,25,0,1,1,1,0.4
45,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
45,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
45,"CLR",0.04,0,1,0,24,1,1,1,1,0.4
45,"ILR",0.04,0,1,0,24,1,1,1,1,0.4
46,"AHC",0.08,0,2,0,23,2,1,1,1,0.4
46,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
46,"CLR",0.04,0,1,0,24,1,1,1,1,0.4
46,"ILR",0.08,0.333333333333333,2,1,23,3,1,1,1,0.4
47,"AHC",0,NA,0,0,25,0,1,1,1,0.4
47,"ALR",0,NA,0,0,25,0,1,1,1,0.4
47,"CLR",0,NA,0,0,25,0,1,1,1,0.4
47,"ILR",0,1,0,1,25,1,1,1,1,0.4
48,"AHC",0,NA,0,0,25,0,1,1,1,0.4
48,"ALR",0,NA,0,0,25,0,1,1,1,0.4
48,"CLR",0,NA,0,0,25,0,1,1,1,0.4
48,"ILR",0,NA,0,0,25,0,1,1,1,0.4
49,"AHC",0,NA,0,0,25,0,1,1,1,0.4
49,"ALR",0,NA,0,0,25,0,1,1,1,0.4
49,"CLR",0,NA,0,0,25,0,1,1,1,0.4
49,"ILR",0.04,0.5,1,1,24,2,1,1,1,0.4
50,"AHC",0,NA,0,0,25,0,1,1,1,0.4
50,"ALR",0,NA,0,0,25,0,1,1,1,0.4
50,"CLR",0,1,0,1,25,1,1,1,1,0.4
50,"ILR",0,1,0,1,25,1,1,1,1,0.4
51,"AHC",0,NA,0,0,25,0,1,1,1,0.4
51,"ALR",0,NA,0,0,25,0,1,1,1,0.4
51,"CLR",0,NA,0,0,25,0,1,1,1,0.4
51,"ILR",0,1,0,1,25,1,1,1,1,0.4
52,"AHC",0,1,0,1,25,1,1,1,1,0.4
52,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
52,"CLR",0,NA,0,0,25,0,1,1,1,0.4
52,"ILR",0,NA,0,0,25,0,1,1,1,0.4
53,"AHC",0,1,0,2,25,2,1,1,1,0.4
53,"ALR",0,NA,0,0,25,0,1,1,1,0.4
53,"CLR",0,NA,0,0,25,0,1,1,1,0.4
53,"ILR",0.04,0.5,1,1,24,2,1,1,1,0.4
54,"AHC",0,NA,0,0,25,0,1,1,1,0.4
54,"ALR",0,NA,0,0,25,0,1,1,1,0.4
54,"CLR",0,NA,0,0,25,0,1,1,1,0.4
54,"ILR",0,NA,0,0,25,0,1,1,1,0.4
55,"AHC",0,1,0,1,25,1,1,1,1,0.4
55,"ALR",0,NA,0,0,25,0,1,1,1,0.4
55,"CLR",0,NA,0,0,25,0,1,1,1,0.4
55,"ILR",0,1,0,2,25,2,1,1,1,0.4
56,"AHC",0,NA,0,0,25,0,1,1,1,0.4
56,"ALR",0,NA,0,0,25,0,1,1,1,0.4
56,"CLR",0,NA,0,0,25,0,1,1,1,0.4
56,"ILR",0,1,0,1,25,1,1,1,1,0.4
57,"AHC",0,NA,0,0,25,0,1,1,1,0.4
57,"ALR",0,NA,0,0,25,0,1,1,1,0.4
57,"CLR",0,NA,0,0,25,0,1,1,1,0.4
57,"ILR",0,1,0,1,25,1,1,1,1,0.4
58,"AHC",0,NA,0,0,25,0,1,1,1,0.4
58,"ALR",0,NA,0,0,25,0,1,1,1,0.4
58,"CLR",0,NA,0,0,25,0,1,1,1,0.4
58,"ILR",0.04,0,1,0,24,1,1,1,1,0.4
59,"AHC",0,NA,0,0,25,0,1,1,1,0.4
59,"ALR",0,NA,0,0,25,0,1,1,1,0.4
59,"CLR",0,1,0,1,25,1,1,1,1,0.4
59,"ILR",0,1,0,1,25,1,1,1,1,0.4
60,"AHC",0,1,0,1,25,1,1,1,1,0.4
60,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
60,"CLR",0,1,0,1,25,1,1,1,1,0.4
60,"ILR",0,1,0,1,25,1,1,1,1,0.4
61,"AHC",0,NA,0,0,25,0,1,1,1,0.4
61,"ALR",0,NA,0,0,25,0,1,1,1,0.4
61,"CLR",0,NA,0,0,25,0,1,1,1,0.4
61,"ILR",0,NA,0,0,25,0,1,1,1,0.4
62,"AHC",0,1,0,1,25,1,1,1,1,0.4
62,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
62,"CLR",0,1,0,2,25,2,1,1,1,0.4
62,"ILR",0,1,0,2,25,2,1,1,1,0.4
63,"AHC",0,NA,0,0,25,0,1,1,1,0.4
63,"ALR",0,NA,0,0,25,0,1,1,1,0.4
63,"CLR",0,NA,0,0,25,0,1,1,1,0.4
63,"ILR",0,NA,0,0,25,0,1,1,1,0.4
64,"AHC",0,1,0,1,25,1,1,1,1,0.4
64,"ALR",0,NA,0,0,25,0,1,1,1,0.4
64,"CLR",0,NA,0,0,25,0,1,1,1,0.4
64,"ILR",0,1,0,1,25,1,1,1,1,0.4
65,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
65,"ALR",0,NA,0,0,25,0,1,1,1,0.4
65,"CLR",0,NA,0,0,25,0,1,1,1,0.4
65,"ILR",0.04,0.5,1,1,24,2,1,1,1,0.4
66,"AHC",0.04,0.5,1,1,24,2,1,1,1,0.4
66,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
66,"CLR",0.04,0.5,1,1,24,2,1,1,1,0.4
66,"ILR",0,1,0,1,25,1,1,1,1,0.4
67,"AHC",0,NA,0,0,25,0,1,1,1,0.4
67,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
67,"CLR",0,NA,0,0,25,0,1,1,1,0.4
67,"ILR",0,NA,0,0,25,0,1,1,1,0.4
68,"AHC",0,1,0,1,25,1,1,1,1,0.4
68,"ALR",0,NA,0,0,25,0,1,1,1,0.4
68,"CLR",0,NA,0,0,25,0,1,1,1,0.4
68,"ILR",0,1,0,1,25,1,1,1,1,0.4
69,"AHC",0,NA,0,0,25,0,1,1,1,0.4
69,"ALR",0,NA,0,0,25,0,1,1,1,0.4
69,"CLR",0,NA,0,0,25,0,1,1,1,0.4
69,"ILR",0,NA,0,0,25,0,1,1,1,0.4
70,"AHC",0,NA,0,0,25,0,1,1,1,0.4
70,"ALR",0,NA,0,0,25,0,1,1,1,0.4
70,"CLR",0.04,0.5,1,1,24,2,1,1,1,0.4
70,"ILR",0,1,0,1,25,1,1,1,1,0.4
71,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
71,"ALR",0,NA,0,0,25,0,1,1,1,0.4
71,"CLR",0,NA,0,0,25,0,1,1,1,0.4
71,"ILR",0,NA,0,0,25,0,1,1,1,0.4
72,"AHC",0,NA,0,0,25,0,1,1,1,0.4
72,"ALR",0.2,0.166666666666667,5,1,20,6,1,1,1,0.4
72,"CLR",0,NA,0,0,25,0,1,1,1,0.4
72,"ILR",0,NA,0,0,25,0,1,1,1,0.4
73,"AHC",0,NA,0,0,25,0,1,1,1,0.4
73,"ALR",0,NA,0,0,25,0,1,1,1,0.4
73,"CLR",0,1,0,1,25,1,1,1,1,0.4
73,"ILR",0,1,0,2,25,2,1,1,1,0.4
74,"AHC",0.08,0,2,0,23,2,1,1,1,0.4
74,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
74,"CLR",0,NA,0,0,25,0,1,1,1,0.4
74,"ILR",0,1,0,1,25,1,1,1,1,0.4
75,"AHC",0,NA,0,0,25,0,1,1,1,0.4
75,"ALR",0,NA,0,0,25,0,1,1,1,0.4
75,"CLR",0,NA,0,0,25,0,1,1,1,0.4
75,"ILR",0,NA,0,0,25,0,1,1,1,0.4
76,"AHC",0,NA,0,0,25,0,1,1,1,0.4
76,"ALR",0,NA,0,0,25,0,1,1,1,0.4
76,"CLR",0,NA,0,0,25,0,1,1,1,0.4
76,"ILR",0,NA,0,0,25,0,1,1,1,0.4
77,"AHC",0,NA,0,0,25,0,1,1,1,0.4
77,"ALR",0,NA,0,0,25,0,1,1,1,0.4
77,"CLR",0,NA,0,0,25,0,1,1,1,0.4
77,"ILR",0,NA,0,0,25,0,1,1,1,0.4
78,"AHC",0,NA,0,0,25,0,1,1,1,0.4
78,"ALR",0,NA,0,0,25,0,1,1,1,0.4
78,"CLR",0,NA,0,0,25,0,1,1,1,0.4
78,"ILR",0,NA,0,0,25,0,1,1,1,0.4
79,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
79,"ALR",0.16,0.2,4,1,21,5,1,1,1,0.4
79,"CLR",0.04,0,1,0,24,1,1,1,1,0.4
79,"ILR",0,1,0,1,25,1,1,1,1,0.4
80,"AHC",0,NA,0,0,25,0,1,1,1,0.4
80,"ALR",0,NA,0,0,25,0,1,1,1,0.4
80,"CLR",0,NA,0,0,25,0,1,1,1,0.4
80,"ILR",0,NA,0,0,25,0,1,1,1,0.4
81,"AHC",0,NA,0,0,25,0,1,1,1,0.4
81,"ALR",0,NA,0,0,25,0,1,1,1,0.4
81,"CLR",0,NA,0,0,25,0,1,1,1,0.4
81,"ILR",0,1,0,1,25,1,1,1,1,0.4
82,"AHC",0,NA,0,0,25,0,1,1,1,0.4
82,"ALR",0.12,0,3,0,22,3,1,1,1,0.4
82,"CLR",0,NA,0,0,25,0,1,1,1,0.4
82,"ILR",0,NA,0,0,25,0,1,1,1,0.4
83,"AHC",0,NA,0,0,25,0,1,1,1,0.4
83,"ALR",0,NA,0,0,25,0,1,1,1,0.4
83,"CLR",0,NA,0,0,25,0,1,1,1,0.4
83,"ILR",0,NA,0,0,25,0,1,1,1,0.4
84,"AHC",0,NA,0,0,25,0,1,1,1,0.4
84,"ALR",0,NA,0,0,25,0,1,1,1,0.4
84,"CLR",0,NA,0,0,25,0,1,1,1,0.4
84,"ILR",0.04,0,1,0,24,1,1,1,1,0.4
85,"AHC",0,NA,0,0,25,0,1,1,1,0.4
85,"ALR",0,NA,0,0,25,0,1,1,1,0.4
85,"CLR",0,NA,0,0,25,0,1,1,1,0.4
85,"ILR",0,NA,0,0,25,0,1,1,1,0.4
86,"AHC",0.04,0.5,1,1,24,2,1,1,1,0.4
86,"ALR",0,NA,0,0,25,0,1,1,1,0.4
86,"CLR",0.04,0.666666666666667,1,2,24,3,1,1,1,0.4
86,"ILR",0,1,0,3,25,3,1,1,1,0.4
87,"AHC",0,NA,0,0,25,0,1,1,1,0.4
87,"ALR",0,NA,0,0,25,0,1,1,1,0.4
87,"CLR",0,NA,0,0,25,0,1,1,1,0.4
87,"ILR",0,NA,0,0,25,0,1,1,1,0.4
88,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
88,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
88,"CLR",0.04,0.5,1,1,24,2,1,1,1,0.4
88,"ILR",0,1,0,1,25,1,1,1,1,0.4
89,"AHC",0,1,0,2,25,2,1,1,1,0.4
89,"ALR",0,NA,0,0,25,0,1,1,1,0.4
89,"CLR",0,1,0,2,25,2,1,1,1,0.4
89,"ILR",0.04,0.5,1,1,24,2,1,1,1,0.4
90,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
90,"ALR",0,NA,0,0,25,0,1,1,1,0.4
90,"CLR",0,NA,0,0,25,0,1,1,1,0.4
90,"ILR",0,NA,0,0,25,0,1,1,1,0.4
91,"AHC",0,NA,0,0,25,0,1,1,1,0.4
91,"ALR",0,NA,0,0,25,0,1,1,1,0.4
91,"CLR",0,NA,0,0,25,0,1,1,1,0.4
91,"ILR",0,1,0,1,25,1,1,1,1,0.4
92,"AHC",0,1,0,1,25,1,1,1,1,0.4
92,"ALR",0,NA,0,0,25,0,1,1,1,0.4
92,"CLR",0,1,0,1,25,1,1,1,1,0.4
92,"ILR",0,1,0,1,25,1,1,1,1,0.4
93,"AHC",0,NA,0,0,25,0,1,1,1,0.4
93,"ALR",0.04,0,1,0,24,1,1,1,1,0.4
93,"CLR",0,NA,0,0,25,0,1,1,1,0.4
93,"ILR",0,NA,0,0,25,0,1,1,1,0.4
94,"AHC",0,NA,0,0,25,0,1,1,1,0.4
94,"ALR",0,NA,0,0,25,0,1,1,1,0.4
94,"CLR",0,NA,0,0,25,0,1,1,1,0.4
94,"ILR",0,NA,0,0,25,0,1,1,1,0.4
95,"AHC",0,1,0,1,25,1,1,1,1,0.4
95,"ALR",0,NA,0,0,25,0,1,1,1,0.4
95,"CLR",0,NA,0,0,25,0,1,1,1,0.4
95,"ILR",0,1,0,1,25,1,1,1,1,0.4
96,"AHC",0,NA,0,0,25,0,1,1,1,0.4
96,"ALR",0,NA,0,0,25,0,1,1,1,0.4
96,"CLR",0,NA,0,0,25,0,1,1,1,0.4
96,"ILR",0,1,0,1,25,1,1,1,1,0.4
97,"AHC",0,NA,0,0,25,0,1,1,1,0.4
97,"ALR",0,NA,0,0,25,0,1,1,1,0.4
97,"CLR",0.04,0,1,0,24,1,1,1,1,0.4
97,"ILR",0.04,0.5,1,1,24,2,1,1,1,0.4
98,"AHC",0.04,0,1,0,24,1,1,1,1,0.4
98,"ALR",0,NA,0,0,25,0,1,1,1,0.4
98,"CLR",0,NA,0,0,25,0,1,1,1,0.4
98,"ILR",0,1,0,1,25,1,1,1,1,0.4
99,"AHC",0,NA,0,0,25,0,1,1,1,0.4
99,"ALR",0,NA,0,0,25,0,1,1,1,0.4
99,"CLR",0,NA,0,0,25,0,1,1,1,0.4
99,"ILR",0,NA,0,0,25,0,1,1,1,0.4
100,"AHC",0,1,0,3,25,3,1,1,1,0.4
100,"ALR",0,NA,0,0,25,0,1,1,1,0.4
100,"CLR",0,1,0,2,25,2,1,1,1,0.4
100,"ILR",0,1,0,2,25,2,1,1,1,0.4
1,"AHC",0,NA,0,0,25,0,1,1,1,0.6
1,"ALR",0,NA,0,0,25,0,1,1,1,0.6
1,"CLR",0,NA,0,0,25,0,1,1,1,0.6
1,"ILR",0,NA,0,0,25,0,1,1,1,0.6
2,"AHC",0,NA,0,0,25,0,1,1,1,0.6
2,"ALR",0,NA,0,0,25,0,1,1,1,0.6
2,"CLR",0,NA,0,0,25,0,1,1,1,0.6
2,"ILR",0,NA,0,0,25,0,1,1,1,0.6
3,"AHC",0,NA,0,0,25,0,1,1,1,0.6
3,"ALR",0,NA,0,0,25,0,1,1,1,0.6
3,"CLR",0,NA,0,0,25,0,1,1,1,0.6
3,"ILR",0,NA,0,0,25,0,1,1,1,0.6
4,"AHC",0,NA,0,0,25,0,1,1,1,0.6
4,"ALR",0,NA,0,0,25,0,1,1,1,0.6
4,"CLR",0,NA,0,0,25,0,1,1,1,0.6
4,"ILR",0,NA,0,0,25,0,1,1,1,0.6
5,"AHC",0,NA,0,0,25,0,1,1,1,0.6
5,"ALR",0,NA,0,0,25,0,1,1,1,0.6
5,"CLR",0,NA,0,0,25,0,1,1,1,0.6
5,"ILR",0,NA,0,0,25,0,1,1,1,0.6
6,"AHC",0,NA,0,0,25,0,1,1,1,0.6
6,"ALR",0,NA,0,0,25,0,1,1,1,0.6
6,"CLR",0,NA,0,0,25,0,1,1,1,0.6
6,"ILR",0,NA,0,0,25,0,1,1,1,0.6
7,"AHC",0,NA,0,0,25,0,1,1,1,0.6
7,"ALR",0,NA,0,0,25,0,1,1,1,0.6
7,"CLR",0,NA,0,0,25,0,1,1,1,0.6
7,"ILR",0,NA,0,0,25,0,1,1,1,0.6
8,"AHC",0,NA,0,0,25,0,1,1,1,0.6
8,"ALR",0.04,0,1,0,24,1,1,1,1,0.6
8,"CLR",0,NA,0,0,25,0,1,1,1,0.6
8,"ILR",0,NA,0,0,25,0,1,1,1,0.6
9,"AHC",0,1,0,1,25,1,1,1,1,0.6
9,"ALR",0,NA,0,0,25,0,1,1,1,0.6
9,"CLR",0,1,0,1,25,1,1,1,1,0.6
9,"ILR",0,1,0,1,25,1,1,1,1,0.6
10,"AHC",0,NA,0,0,25,0,1,1,1,0.6
